Timestamp,Mode,Data
15:02:27.172,RX,".06,-0.00,9.55,-0.29"
15:02:27.172,RX,",0.09,9.55,0.00,-0.0"
15:02:27.173,RX,"3,-0.07,-0.04,0.01,-"
15:02:27.174,RX,"0.04,31,13,40,e"
15:02:27.200,RX,"s,190,105,28"
15:02:27.230,RX,"3,171,-0.09,0.01,9.6"
15:02:27.231,RX,"5,-0.21,0.31,9.62,0."
15:02:27.231,RX,"04,-0.01,-0.12,0.05,"
15:02:27.232,RX,"0.03,-0.03,33,14,39,"
15:02:27.232,RX,"e"
15:02:27.234,RX,"s,191,105,283,171,-0"
15:02:27.260,RX,".13,-0.13,9.87,-0.44"
15:02:27.261,RX,",-0.05,9.58,0.03,-0."
15:02:27.261,RX,"02,-0.14,0.09,0.08,-"
15:02:27.262,RX,"0.02,57,15,41,e"
15:02:27.262,RX,"s,191,104,283,171,-0"
15:02:27.264,RX,".51,0.42,9.48,-0.37,"
15:02:27.290,RX,"0.71,9.64,0.01,0.14,"
15:02:27.290,RX,"-0.14,0.05,0.05,-0.0"
15:02:27.292,RX,"6,67,15,40,e"
15:02:27.320,RX,"s,190,104,282,172,-0"
15:02:27.321,RX,".07,0"
15:02:27.350,RX,".14,9.46,-0.57,0.08,"
15:02:27.350,RX,"9.64,-0.17,0.08,-0.1"
15:02:27.351,RX,"4,0.30,0.17,-0.07,58"
15:02:27.352,RX,",15,39,e"
15:02:27.380,RX,"s,191,103,281,172,-0"
15:02:27.380,RX,".33,-0.04,9.25,-0.63"
15:02:27.381,RX,",-0.23,9.45,-0.02,-0"
15:02:27.382,RX,".04,-0.22,0.22,0.17,"
15:02:27.383,RX,"-0.15,50,15,42,e"
15:02:27.410,RX,"s,191,103,281,172,0."
15:02:27.410,RX,"30,-0.22,9.50,0.38,-"
15:02:27.411,RX,"0.45,9.35,0.23,-0.07"
15:02:27.440,RX,",-0.25,0.03,0.15,-0."
15:02:27.440,RX,"18,69,16,40,e"
15:02:27.441,RX,"s,192,103,282,172,-0"
15:02:27.442,RX,".54,0.27,9.67,-0.39,"
15:02:27.442,RX,"0.52,9.67,0.29,-0.05"
15:02:27.470,RX,",-0.1"
15:02:27.471,RX,"8,0.02,0.13,-0.22,67"
15:02:27.530,RX,",16,39,e
s,192,104,"
15:02:27.531,RX,"282,172,-1.32,0.86,9"
15:02:27.531,RX,".26,-1.10,0.34,9.41,"
15:02:27.532,RX,"-0.01,-0.10,-0.12,0."
15:02:27.532,RX,"18,0.21,-0.25,67,17,"
15:02:27.533,RX,"40,e"
15:02:27.534,RX,"s,193,103,281,172,-0"
15:02:27.560,RX,".56,0.23,9.42,-0.39,"
15:02:27.561,RX,"0.26,9.51,-0.35,-0.1"
15:02:27.562,RX,"7,-0.13,0.26,0.20,-0"
15:02:27.562,RX,".33,72,16,41,e
s,19"
15:02:27.562,RX,"3,101,279,171,-0.02,"
15:02:27.564,RX,"-0.44,"
15:02:27.590,RX,"9.70,0.50,-0.37,9.76"
15:02:27.590,RX,",-0.53,-0.10,-0.08,0"
15:02:27.591,RX,".45,0.28,-0.32,103,1"
15:02:27.593,RX,"5,38,e"
15:02:27.620,RX,"s,194,98,276,171,0.3"
15:02:27.620,RX,"9,-0.91,9.61,0.51,-1"
15:02:27.621,RX,".07,9.59,-0.39,-0.00"
15:02:27.622,RX,",0.01,0.34,0.31,-0.2"
15:02:27.623,RX,"7,92,15,42,e"
15:02:27.650,RX,"s,194,97,275,170,0.1"
15:02:27.650,RX,"3,-0.14,9.59,0.07,0."
15:02:27.651,RX,"11,9.51,-0.20,0.05,0"
15:02:27.652,RX,".05,0.11,0.20,-0.27,"
15:02:27.653,RX,"97,15,43,e"
15:02:27.710,RX,"s,194,96,274,169,-0."
15:02:27.711,RX,"52,0.39,9.55,-0.24,0"
15:02:27.711,RX,".14,9.55,-0.33,0.02,"
15:02:27.712,RX,"0.09,0.26,0.29,-0.25"
15:02:27.713,RX,",102,16,44,e"
15:02:27.740,RX,"s,194,95,272,168,-1."
15:02:27.740,RX,"82,0.88,9.42,-2.57,0"
15:02:27.741,RX,".85,9.52,-0.51,0.03,"
15:02:27.800,RX,"0.11,0.28,0.32,-0.39"
15:02:27.800,RX,",85,14,39,e"
15:02:27.801,RX,"s,195,93,270,167,-3."
15:02:27.802,RX,"98,2.48,8.53,-4.74,2"
15:02:27.802,RX,".59,9.13,-0.63,0.02,"
15:02:27.803,RX,"-0.15,0.19,0.41,-0.8"
15:02:27.805,RX,"1,63,14,39,e"
15:02:27.830,RX,"s,195,90,267,166,-2."
15:02:27.830,RX,"81,1.81,9.73,-1.62,1"
15:02:27.831,RX,".31,10.78,-0.93,0.07"
15:02:27.832,RX,",-0.86,0.42,0.55,-1."
15:02:27.833,RX,"44,53,14,42,e"
15:02:27.860,RX,"s,195,87,263,165,-1."
15:02:27.860,RX,"97,-1.05,12.06,-1.42"
15:02:27.862,RX,",-3.31,13.56,-0.81,-"
15:02:27.862,RX,"0.21,-1.08,0.53,0.62"
15:02:27.863,RX,",-1.50,51,13,43,e"
15:02:27.890,RX,"s,197,88,263,164,0.1"
15:02:27.890,RX,"7,1.52,12.31,0.22,3."
15:02:27.891,RX,"53,6.99,0.32,-0.23,-"
15:02:27.892,RX,"1.43,-1.15,0.19,-1.7"
15:02:27.894,RX,"9,56,14,38,e"
