Timestamp,Mode,Data
16:39:17.321,RX,"s,155,84,258,177,8.6"
16:39:17.321,RX,"8,6.59,8.47,5.01,10."
16:39:17.321,RX,"25,10.71,1.20,0.25,0"
16:39:17.321,RX,".13,-0.32,0.01,2.64,"
16:39:17.322,RX,"33,340,38,e"
16:39:17.350,RX,"s,150,89,261,172,6.8"
16:39:17.351,RX,"3,4.67,7.61,3.73,13."
16:39:17.351,RX,"67,8.69,0.61,0.60,-0"
16:39:17.351,RX,".96,-1.71,-0.03,3.09"
16:39:17.353,RX,",33,306,42,e"
16:39:17.381,RX,"s,141,98,263,165,2.3"
16:39:17.382,RX,"9,2.65,10.60,0.30,7."
16:39:17.382,RX,"94,11.65,0.43,0.22,-"
16:39:17.382,RX,"2.49,-1.27,0.64,3.44"
16:39:17.382,RX,",35,309,41,e"
16:39:17.439,RX,"s,128,105,261,165,-1"
16:39:17.440,RX,".93,-1.72,18.98,-1.4"
16:39:17.441,RX,"3,1.63,11.38,0.24,-0"
16:39:17.441,RX,".79,-2.68,1.05,1.15,"
16:39:17.443,RX,"2.03,34,298,41,e"
16:39:17.469,RX,"s,119,111,259,165,0."
16:39:17.470,RX,"74,0.47,14.51,-4.79,"
16:39:17.470,RX,"-2.57,13.05,0.70,-0."
16:39:17.471,RX,"97,-2.26,-0.65,0.77,"
16:39:17.472,RX,"0.66,64,277,41,e"
16:39:17.500,RX,"s,115,116,260,165,-3"
16:39:17.501,RX,".46,-2.18,11.19,2.56"
16:39:17.501,RX,",-1.23,2.66,-1.44,-0"
16:39:17.502,RX,".77,-2.15,-0.46,0.37"
16:39:17.502,RX,",-1.54,167,278,38,e"
16:39:17.503,RX,""
16:39:17.569,RX,"s,112,111,254,169,-3"
16:39:17.575,RX,".14,-2.98,8.58,-2.52"
16:39:17.576,RX,",-3.18,6.52,-2.16,-0"
16:39:17.576,RX,".94,-1.86,2.38,-0.20"
16:39:17.576,RX,",-3.21,217,284,41,e"
16:39:17.576,RX,""
16:39:17.590,RX,"s,114,101,246,174,-5"
16:39:17.590,RX,".68,-2.96,5.63,-0.20"
16:39:17.590,RX,",-3.99,5.43,-2.78,-0"
16:39:17.591,RX,".97,-1.22,1.19,-0.79"
16:39:17.592,RX,",-4.53,231,267,43,e"
16:39:17.593,RX,""
16:39:17.620,RX,"s,124,89,242,177,-7."
16:39:17.621,RX,"35,-4.46,2.94,1.00,-"
16:39:17.621,RX,"2.32,4.32,-1.42,-0.5"
16:39:17.621,RX,"1,-0.95,1.47,-0.52,-"
16:39:17.623,RX,"5.53,246,252,39,e"
16:39:17.679,RX,"s,134,78,239,179,-7."
16:39:17.682,RX,"24,-4.61,2.62,-4.02,"
16:39:17.682,RX,"-4.76,11.94,0.68,-0."
16:39:17.683,RX,"16,-0.81,2.14,-1.69,"
16:39:17.683,RX,"-5.94,210,219,42,e"
16:39:17.709,RX,"s,147,74,244,182,3.6"
16:39:17.710,RX,"3,-4.03,6.36,2.67,1."
16:39:17.710,RX,"59,17.25,1.22,0.09,0"
16:39:17.711,RX,".25,-1.10,-0.31,-6.4"
16:39:17.712,RX,"0,190,219,40,e"
16:39:17.740,RX,"s,158,69,244,185,12."
16:39:17.740,RX,"09,1.92,15.77,-3.75,"
16:39:17.741,RX,"-13.91,6.42,0.45,-2."
16:39:17.741,RX,"04,1.34,1.16,-1.09,-"
16:39:17.743,RX,"4.54,137,291,40,e"
16:39:17.801,RX,"s,165,64,242,189,-6."
16:39:17.801,RX,"67,2.55,8.98,1.65,8."
16:39:17.802,RX,"36,15.00,-1.53,0.13,"
16:39:17.803,RX,"-0.09,-0.62,-0.33,-2"
16:39:17.803,RX,".53,100,366,39,e"
16:39:17.877,RX,"s,168,64,242,188,10."
16:39:17.879,RX,"20,7.11,16.18,-4.09,"
16:39:17.882,RX,"-12.36,3.16,-0.15,0."
16:39:17.884,RX,"16,-0.03,1.41,-0.15,"
16:39:17.884,RX,"1.01,83,535,41,e"
16:39:17.885,RX,"s,160,63,239,186,-12"
16:39:17.886,RX,".26,-7.20,9.64,0.64,"
16:39:17.886,RX,"6.21,15.51,-1.17,-0."
16:39:17.886,RX,"45,-0.39,-0.83,0.81,"
16:39:17.886,RX,"3.20,108,654,38,e"
16:39:17.920,RX,"s,159,66,241,186,9.6"
16:39:17.920,RX,"3,7.54,16.59,0.61,-4"
16:39:17.920,RX,".80,13.80,2.47,-0.26"
16:39:17.921,RX,",0.85,2.57,0.42,2.16"
16:39:17.922,RX,",124,657,41,e"
16:39:17.949,RX,"s,155,61,235,184,-9."
16:39:17.950,RX,"52,-9.89,8.69,-3.26,"
